Pipe_ID,Start_Node_ID,End_Node_ID,Pipe_Length,Pipe_Capacity,Operation_Cost
869,18,19,790,247.92,706.09
870,18,20,717,455.73,456.87
871,18,21,675,412.75,536.2
872,18,22,592,359.17,830.2
873,18,23,584,439.39,999.4
874,18,24,610,282.83,886.21
875,18,25,873,428.51,975.35
876,18,26,772,268.56,992.64
877,18,27,678,389.46,484.77
878,18,28,632,280.58,828.24
879,18,29,843,246.16,921.0
880,18,30,351,131.14,657.31
881,18,31,329,353.56,533.77
882,18,32,412,212.96,252.84
883,18,33,798,193.41,831.28
884,18,34,570,452.28,211.16
885,18,35,300,175.54,430.01
886,18,36,548,440.44,660.22
887,18,37,429,441.68,692.91
888,18,38,485,201.92,562.93
889,18,39,389,226.99,801.28
890,18,40,852,170.27,328.64
891,18,41,627,236.43,493.55
892,18,42,808,373.5,647.81
893,18,43,535,351.79,314.56
894,18,44,458,440.53,892.75
895,18,45,760,298.08,396.03
896,18,46,736,140.71,257.47
897,18,47,768,122.58,824.31
898,18,48,841,425.24,608.08
899,18,49,407,248.11,300.6
900,19,50,758,303.85,460.6
901,19,1,463,453.42,268.23
902,19,2,499,462.36,731.75
903,19,3,454,420.22,251.26
904,19,4,796,159.42,643.37
905,19,5,620,254.44,188.26
906,19,6,331,219.88,987.57
907,19,7,636,376.38,509.12
908,19,8,615,429.93,977.51
909,19,9,541,272.94,942.9
910,19,10,390,214.34,229.52
911,19,11,727,499.83,707.64
912,19,12,692,335.59,484.0
913,19,13,658,338.53,907.7
914,19,14,853,367.97,545.03
915,19,15,463,415.57,748.16
916,19,16,879,257.11,778.06
917,19,17,532,380.1,121.91
918,19,18,455,232.4,175.97
919,19,19,609,263.94,631.19
920,19,20,637,490.01,748.14
921,19,21,765,159.96,870.52
922,19,22,345,232.15,255.66
923,19,23,683,346.11,126.93
924,19,24,406,288.34,608.04
925,19,25,333,228.89,183.99
926,19,26,639,421.02,949.92
927,19,27,854,229.17,589.99
928,19,28,650,447.29,597.15
929,19,29,705,165.87,384.67
930,19,30,361,461.27,369.42
931,19,31,634,312.07,886.91
932,19,32,575,288.8,619.98
933,19,33,761,257.95,454.64
934,19,34,689,169.19,414.83
935,19,35,570,328.61,842.38
936,19,36,548,189.16,680.03
937,19,37,484,416.76,918.01
938,19,38,716,378.47,405.49
939,19,39,871,116.66,583.98
940,19,40,796,326.76,567.62
941,19,41,566,404.31,332.44
942,19,42,313,193.55,154.23
943,19,43,735,390.36,974.92
944,19,44,590,288.81,702.46
945,19,45,535,177.95,365.63
946,19,46,547,370.13,571.51
947,19,47,521,251.1,935.33
948,19,48,680,392.77,383.21
949,19,49,744,292.54,141.87
950,20,50,511,412.47,361.15
951,20,1,900,425.46,913.11
952,20,2,304,352.14,101.59
953,20,3,447,150.62,651.84
954,20,4,559,387.5,999.37
955,20,5,437,369.05,817.7
956,20,6,543,302.53,303.87
957,20,7,675,232.1,202.17
958,20,8,803,343.08,781.23
959,20,9,865,197.41,953.8
960,20,10,815,337.91,310.07
961,20,11,384,334.53,632.65
962,20,12,732,127.14,404.71
963,20,13,781,243.39,477.81
964,20,14,532,414.23,647.38
965,20,15,870,252.67,904.56
966,20,16,692,293.2,341.05
967,20,17,345,113.67,601.81
968,20,18,452,368.45,841.53
969,20,19,462,329.62,724.24
970,20,20,454,411.39,952.65
971,20,21,477,446.94,222.67
972,20,22,373,447.14,782.63
973,20,23,875,291.69,235.2
974,20,24,874,154.9,428.67
975,20,25,320,397.69,716.35
976,20,26,723,347.03,846.88
977,20,27,395,160.62,112.37
978,20,28,813,354.79,294.52
979,20,29,357,439.44,353.68
980,20,30,661,297.19,778.68
981,20,31,305,103.78,215.08
982,20,32,454,265.5,671.11
983,20,33,622,459.09,471.53
984,20,34,808,309.94,543.53
985,20,35,445,189.88,852.96
986,20,36,341,207.21,143.76
987,20,37,821,127.4,306.41
988,20,38,465,334.8,984.85
989,20,39,472,208.04,675.38
990,20,40,471,411.69,279.71
991,20,41,744,475.29,639.88
992,20,42,377,320.05,290.1
993,20,43,517,420.35,227.99
994,20,44,826,383.36,937.38
995,20,45,723,478.24,443.68
996,20,46,874,230.66,826.29
997,20,47,639,224.13,364.61
998,20,48,494,437.32,826.92
999,20,49,313,419.81,664.03
1000,21,50,623,206.19,378.76
1001,21,1,891,120.58,898.79
1002,21,2,739,234.99,423.62
1003,21,3,506,299.39,922.87
1004,21,4,652,357.15,198.76
1005,21,5,457,292.99,111.31
1006,21,6,516,253.85,459.19
1007,21,7,735,364.29,535.27
1008,21,8,883,370.37,664.66
1009,21,9,762,430.07,872.59
1010,21,10,748,459.54,886.41
1011,21,11,456,216.75,471.55
1012,21,12,438,317.33,106.27
1013,21,13,410,141.85,333.78
1014,21,14,817,202.84,326.93
1015,21,15,674,220.63,237.2
1016,21,16,714,414.54,301.58
1017,21,17,687,393.61,205.69
1018,21,18,873,315.77,216.31
1019,21,19,735,273.64,399.51
1020,21,20,453,125.22,343.68
1021,21,21,615,351.36,458.41
1022,21,22,721,413.63,499.06
1023,21,23,375,206.49,507.48
1024,21,24,579,417.79,366.84
1025,21,25,882,354.9,696.91
1026,21,26,639,336.58,397.85
1027,21,27,662,436.47,584.72
1028,21,28,674,114.48,211.33
1029,21,29,717,360.34,655.18
1030,21,30,844,118.26,465.52
1031,21,31,755,121.21,390.21
1032,21,32,405,409.93,489.59
1033,21,33,890,295.63,803.56
1034,21,34,896,275.81,800.16
1035,21,35,412,166.2,354.13
1036,21,36,644,495.09,810.36
1037,21,37,631,370.74,546.03
1038,21,38,476,226.53,239.38
1039,21,39,899,314.3,849.48
1040,21,40,464,117.61,992.69
1041,21,41,316,413.45,900.06
1042,21,42,800,376.69,141.55
1043,21,43,389,485.01,587.26
1044,21,44,590,394.5,965.44
1045,21,45,475,202.63,578.48
1046,21,46,380,143.35,289.5
1047,21,47,885,392.22,898.39
1048,21,48,857,318.38,536.88
1049,21,49,874,353.29,732.05
1050,22,50,750,117.1,269.27
1051,22,1,469,443.9,762.41
1052,22,2,599,196.3,807.59
1053,22,3,827,160.9,344.11
1054,22,4,547,422.44,518.35
1055,22,5,377,434.48,704.11
1056,22,6,623,362.91,240.04
1057,22,7,796,308.63,712.69
1058,22,8,405,497.12,241.19
1059,22,9,416,121.42,610.88
1060,22,10,651,140.54,873.42
1061,22,11,835,310.89,786.74
1062,22,12,542,491.68,299.78
1063,22,13,861,289.25,987.94
1064,22,14,648,335.67,603.4
1065,22,15,349,436.66,698.58
1066,22,16,330,418.2,751.01
1067,22,17,471,193.92,102.83
1068,22,18,864,154.82,190.19
1069,22,19,542,364.92,952.36
1070,22,20,336,136.12,960.02
1071,22,21,627,448.7,612.9
1072,22,22,703,360.8,737.27
1073,22,23,884,410.56,480.79
1074,22,24,487,335.89,467.94
1075,22,25,610,459.58,559.1
1076,22,26,455,363.66,339.82
1077,22,27,798,124.75,728.03
1078,22,28,615,407.92,752.39
1079,22,29,771,249.77,698.55
1080,22,30,300,300.91,128.36
1081,22,31,653,455.25,166.35
1082,22,32,773,298.85,192.72
1083,22,33,716,370.97,861.28
1084,22,34,623,485.58,327.32
1085,22,35,704,118.98,322.55
1086,22,36,490,458.4,742.61
1087,22,37,534,272.81,691.11
1088,22,38,895,133.33,633.51
1089,22,39,751,480.08,462.71
1090,22,40,386,386.0,397.13
1091,22,41,360,151.86,533.05
1092,22,42,513,396.0,892.52
1093,22,43,820,447.67,747.05
1094,22,44,453,132.75,428.13
1095,22,45,794,478.54,579.47
1096,22,46,342,253.07,440.75
1097,22,47,701,426.64,685.67
1098,22,48,657,412.03,992.7
1099,22,49,805,272.46,585.16
1100,23,50,711,338.22,330.76
1101,23,1,610,261.34,163.19
1102,23,2,597,392.89,448.29
1103,23,3,377,164.37,307.13
1104,23,4,498,384.57,216.44
1105,23,5,337,320.17,718.39
1106,23,6,576,155.07,861.73
1107,23,7,606,227.96,609.42
1108,23,8,394,172.6,249.02
1109,23,9,577,418.44,417.35
1110,23,10,379,256.66,821.3
1111,23,11,761,227.14,340.52
1112,23,12,343,466.93,977.79
1113,23,13,418,470.12,688.75
1114,23,14,735,129.58,105.55
1115,23,15,319,257.67,790.05
1116,23,16,503,309.21,871.93
1117,23,17,810,487.87,319.31
1118,23,18,668,136.57,168.23
1119,23,19,461,462.84,737.32
1120,23,20,798,221.32,585.51
1121,23,21,693,469.49,877.73
1122,23,22,575,493.72,542.3
1123,23,23,567,256.5,334.15
1124,23,24,619,321.99,222.2
1125,23,25,850,130.53,895.16
1126,23,26,479,383.29,382.78
1127,23,27,795,316.56,323.05
1128,23,28,662,295.84,927.58
1129,23,29,410,391.32,291.48
1130,23,30,839,345.05,832.2
1131,23,31,810,278.36,899.13
1132,23,32,677,341.48,199.32
1133,23,33,315,211.07,244.75
1134,23,34,860,149.28,493.78
1135,23,35,735,191.33,262.41
1136,23,36,610,166.83,302.92
1137,23,37,617,136.69,215.34
1138,23,38,378,310.04,675.21
1139,23,39,408,388.32,269.26
1140,23,40,359,375.41,168.92
1141,23,41,408,324.64,209.67
1142,23,42,478,155.5,946.32
1143,23,43,695,458.19,336.25
1144,23,44,751,104.36,978.09
1145,23,45,356,416.65,301.26
1146,23,46,480,313.13,589.77
1147,23,47,791,490.79,463.88
1148,23,48,858,134.06,280.41
1149,23,49,696,228.9,840.69
1150,24,50,444,425.38,597.55
1151,24,1,336,462.59,337.98
1152,24,2,543,130.24,558.33
1153,24,3,816,270.14,148.16
1154,24,4,813,161.97,597.52
1155,24,5,441,184.36,947.21
1156,24,6,797,324.27,485.06
1157,24,7,434,290.42,131.64
1158,24,8,714,234.14,923.71
1159,24,9,803,433.31,961.81
1160,24,10,627,195.25,500.47
1161,24,11,389,280.43,134.64
1162,24,12,756,295.25,272.92
1163,24,13,391,474.15,583.15
1164,24,14,703,431.32,597.24
1165,24,15,378,293.51,110.9
1166,24,16,639,440.67,982.47
1167,24,17,733,413.72,564.05
1168,24,18,514,291.73,247.21
1169,24,19,841,387.93,698.39
1170,24,20,889,110.57,408.47
1171,24,21,454,318.22,684.84
1172,24,22,687,406.77,715.49
1173,24,23,413,245.31,454.72
1174,24,24,782,274.35,960.49
1175,24,25,717,472.87,353.3
1176,24,26,318,353.32,185.94
1177,24,27,569,143.76,211.96
1178,24,28,349,421.46,743.63
1179,24,29,746,308.8,482.73
1180,24,30,565,476.79,270.44
1181,24,31,587,279.24,312.0
1182,24,32,641,264.58,289.55
1183,24,33,411,119.41,730.54
1184,24,34,331,250.61,276.21
1185,24,35,640,159.6,970.5
1186,24,36,650,237.79,815.82
1187,24,37,849,113.55,966.62
1188,24,38,452,426.89,685.07
1189,24,39,354,398.46,929.34
1190,24,40,590,484.15,407.47
1191,24,41,868,419.91,564.37
1192,24,42,602,488.18,278.84
1193,24,43,408,279.49,215.86
1194,24,44,756,277.23,314.31
1195,24,45,304,273.16,309.12
1196,24,46,663,244.33,586.7
1197,24,47,836,485.42,653.9
1198,24,48,701,324.23,908.58
1199,24,49,418,486.69,102.21
1200,25,50,311,347.75,215.74
1201,25,1,856,452.28,729.47
1202,25,2,716,356.96,381.66
1203,25,3,493,114.09,494.55
1204,25,4,600,330.15,428.86
1205,25,5,343,291.38,271.16
1206,25,6,497,405.13,489.97
1207,25,7,507,205.55,815.56
1208,25,8,823,170.49,964.1
1209,25,9,667,483.85,249.33
1210,25,10,488,379.7,798.23
1211,25,11,433,219.22,663.16
1212,25,12,387,191.56,308.84
1213,25,13,768,448.09,688.11
1214,25,14,684,367.07,310.12
1215,25,15,814,352.11,571.88
1216,25,16,482,117.79,466.53
1217,25,17,543,199.21,410.99
1218,25,18,588,135.14,544.2
1219,25,19,592,199.14,951.83
1220,25,20,510,305.77,894.12
1221,25,21,491,244.26,896.37
1222,25,22,710,414.54,159.07
1223,25,23,372,349.01,743.19
1224,25,24,533,491.15,600.51
1225,25,25,323,254.65,920.38
1226,25,26,842,235.9,517.81
1227,25,27,880,325.16,869.8
1228,25,28,528,434.58,103.33
1229,25,29,327,206.22,251.92
1230,25,30,680,196.13,661.74
1231,25,31,364,386.91,251.16
1232,25,32,797,274.27,461.88
1233,25,33,370,426.05,637.41
1234,25,34,523,309.9,772.94
1235,25,35,547,225.89,371.2
1236,25,36,439,359.47,895.85
1237,25,37,544,181.25,286.6
1238,25,38,511,431.09,586.75
1239,25,39,524,399.72,689.46
1240,25,40,365,463.29,878.39
1241,25,41,383,302.73,983.65
1242,25,42,462,338.15,386.42
1243,25,43,444,392.14,738.56
1244,25,44,649,283.9,429.35
1245,25,45,458,332.64,740.34
1246,25,46,558,473.95,945.36
1247,25,47,466,140.57,486.38
1248,25,48,710,375.66,732.13
1249,25,49,593,276.28,631.36
1250,26,50,714,372.46,908.2
1251,26,1,400,498.94,800.41
1252,26,2,431,236.17,971.23
1253,26,3,757,407.87,804.89
1254,26,4,660,374.11,194.86
1255,26,5,360,121.96,628.15
1256,26,6,878,403.33,852.9
1257,26,7,732,465.78,173.22
1258,26,8,486,135.19,712.63
1259,26,9,544,345.43,782.36
1260,26,10,505,471.26,666.46
1261,26,11,698,211.94,465.91
1262,26,12,861,355.14,454.27
1263,26,13,804,442.13,171.84
1264,26,14,726,156.32,193.34
1265,26,15,400,117.84,530.02
1266,26,16,400,225.58,593.83
1267,26,17,887,339.56,136.52
1268,26,18,893,143.27,761.77
1269,26,19,654,397.23,375.45
1270,26,20,604,176.1,239.09
1271,26,21,568,390.32,343.19
1272,26,22,365,308.8,228.32
1273,26,23,439,486.62,102.75
1274,26,24,419,482.68,778.31
1275,26,25,389,138.06,377.87
1276,26,26,733,275.97,842.52
1277,26,27,370,228.23,937.71
1278,26,28,372,227.55,806.88
1279,26,29,635,121.66,194.69
1280,26,30,372,149.97,957.65
1281,26,31,862,210.7,253.45
1282,26,32,429,406.79,987.9
1283,26,33,502,256.9,824.84
1284,26,34,699,465.46,287.65
1285,26,35,737,157.37,234.59
1286,26,36,437,376.99,827.39
1287,26,37,794,392.48,207.02
1288,26,38,657,471.47,151.5
1289,26,39,382,342.29,662.79
1290,26,40,307,238.67,560.44
1291,26,41,690,443.52,697.54
1292,26,42,881,379.47,897.82
1293,26,43,675,467.37,141.59
1294,26,44,334,297.68,808.5
1295,26,45,693,467.69,856.33
1296,26,46,365,475.24,755.31
1297,26,47,356,202.61,857.23
1298,26,48,476,259.56,880.95
1299,26,49,743,425.4,974.44
1300,27,50,731,271.7,547.37
1301,27,1,484,135.78,834.06
1302,27,2,743,130.09,556.04
1303,27,3,329,392.42,945.1
1304,27,4,376,146.77,550.72
1305,27,5,465,256.51,555.08
1306,27,6,351,271.65,157.39
1307,27,7,352,181.28,285.22
1308,27,8,570,416.39,242.47
1309,27,9,339,118.83,192.64
1310,27,10,408,215.42,134.41
1311,27,11,658,383.19,229.64
1312,27,12,325,418.45,662.91
1313,27,13,364,187.79,445.3
1314,27,14,551,350.6,189.33
1315,27,15,601,179.67,902.09
1316,27,16,841,259.86,395.75
1317,27,17,584,110.47,232.43
1318,27,18,749,349.93,504.99
1319,27,19,572,234.01,298.96
1320,27,20,714,336.96,362.51
1321,27,21,795,445.23,514.0
1322,27,22,550,103.2,645.47
1323,27,23,652,254.95,343.71
1324,27,24,606,292.5,452.23
1325,27,25,420,307.74,707.13
1326,27,26,530,470.9,914.06
1327,27,27,585,105.63,498.59
1328,27,28,560,166.22,465.65
1329,27,29,408,272.6,880.38
1330,27,30,731,265.06,494.3
1331,27,31,504,410.55,620.86
1332,27,32,720,134.58,275.55
1333,27,33,505,448.36,324.71
1334,27,34,863,411.42,642.68
1335,27,35,889,245.13,130.92
1336,27,36,580,341.45,500.14
1337,27,37,631,181.62,734.75
1338,27,38,470,225.33,208.13
1339,27,39,412,311.41,108.92
1340,27,40,366,422.4,903.68
1341,27,41,423,402.17,131.86
1342,27,42,300,134.1,677.5
1343,27,43,747,254.55,900.93
1344,27,44,836,142.3,829.32
1345,27,45,702,200.89,276.75
1346,27,46,787,163.3,207.38
1347,27,47,799,415.81,545.24
1348,27,48,415,118.82,352.31
1349,27,49,400,387.05,421.34
1350,28,50,547,202.19,905.13
1351,28,1,704,235.79,281.77
1352,28,2,705,185.76,317.4
1353,28,3,313,300.66,816.24
1354,28,4,896,149.16,174.57
1355,28,5,897,250.75,402.98
1356,28,6,803,184.09,989.23
1357,28,7,759,227.22,464.63
1358,28,8,611,189.02,555.8
1359,28,9,580,415.03,217.9
1360,28,10,684,192.14,865.9
1361,28,11,637,318.23,460.33
1362,28,12,728,210.2,423.48
1363,28,13,548,159.45,782.89
1364,28,14,465,321.24,927.94
1365,28,15,803,301.97,179.69
1366,28,16,708,183.36,519.61
1367,28,17,371,141.98,215.13
1368,28,18,900,157.89,286.6
1369,28,19,745,312.05,514.29
1370,28,20,630,178.61,652.64
1371,28,21,768,386.7,609.99
1372,28,22,711,125.45,297.54
1373,28,23,636,268.7,866.66
1374,28,24,629,187.18,470.51
1375,28,25,775,463.32,699.88
1376,28,26,676,494.51,657.0
1377,28,27,538,292.55,980.0
1378,28,28,456,177.55,580.01
1379,28,29,722,127.09,740.66
1380,28,30,864,352.22,775.71
1381,28,31,767,406.89,900.38
1382,28,32,606,385.12,204.17
1383,28,33,852,450.95,442.47
1384,28,34,761,325.42,658.65
1385,28,35,432,209.24,150.76
1386,28,36,862,160.2,753.72
1387,28,37,436,410.61,530.61
1388,28,38,554,197.38,434.1
1389,28,39,772,421.75,607.75
1390,28,40,488,167.22,960.67
1391,28,41,451,182.55,886.2
1392,28,42,745,219.59,870.38
1393,28,43,797,153.42,133.5
1394,28,44,577,417.59,644.68
1395,28,45,883,290.79,199.4
1396,28,46,308,475.81,651.94
1397,28,47,812,286.38,163.94
1398,28,48,453,479.7,667.32
1399,28,49,889,212.66,513.37
1400,29,50,372,490.0,939.9
1401,29,1,859,333.04,166.72
1402,29,2,676,448.73,322.5
1403,29,3,562,219.38,660.49
1404,29,4,447,154.42,231.46
1405,29,5,524,176.78,723.52
1406,29,6,437,496.92,640.71
1407,29,7,779,129.9,582.48
1408,29,8,897,477.7,508.23
1409,29,9,549,331.44,807.62
1410,29,10,756,101.97,561.8
1411,29,11,767,309.93,652.24
1412,29,12,465,425.59,556.78
1413,29,13,657,189.69,737.79
1414,29,14,828,301.34,487.46
1415,29,15,433,476.1,773.81
1416,29,16,577,490.0,596.68
1417,29,17,648,209.0,968.34
1418,29,18,370,110.86,627.43
1419,29,19,731,343.22,903.61
1420,29,20,847,122.34,297.45
1421,29,21,668,239.75,932.85
1422,29,22,633,493.85,241.49
1423,29,23,362,176.15,716.5
1424,29,24,846,196.32,607.85
1425,29,25,563,201.67,173.13
1426,29,26,312,268.44,953.2
1427,29,27,698,350.43,805.57
1428,29,28,651,175.46,900.23
1429,29,29,375,289.2,862.59
1430,29,30,808,370.05,618.02
1431,29,31,620,458.78,808.68
1432,29,32,381,157.72,351.41
1433,29,33,522,150.35,874.35
1434,29,34,645,419.28,758.62
1435,29,35,546,238.03,962.36
1436,29,36,672,486.61,957.99
1437,29,37,312,132.18,597.06
1438,29,38,745,139.74,586.59
1439,29,39,690,460.2,722.25
1440,29,40,365,220.28,227.06
1441,29,41,748,136.41,297.02
1442,29,42,361,121.17,136.22
1443,29,43,896,441.24,347.83
1444,29,44,558,473.66,446.75
1445,29,45,752,433.12,389.48
1446,29,46,818,375.94,398.42
1447,29,47,417,467.01,832.56
1448,29,48,371,259.28,187.89
1449,29,49,898,331.11,327.42
1450,30,50,788,136.13,245.2
1451,30,1,528,352.2,299.92
1452,30,2,760,279.75,392.13
1453,30,3,854,430.56,241.22
1454,30,4,572,187.92,344.62
1455,30,5,838,399.98,126.51
1456,30,6,681,377.39,447.23
1457,30,7,718,323.11,244.98
1458,30,8,696,118.21,306.01
1459,30,9,900,142.72,668.63
1460,30,10,568,486.94,480.34
1461,30,11,380,290.0,262.1
1462,30,12,815,228.05,186.52
1463,30,13,672,331.44,244.18
1464,30,14,851,373.03,772.95
1465,30,15,464,448.67,764.97
1466,30,16,819,480.64,709.9
1467,30,17,899,151.54,987.36
1468,30,18,344,385.8,265.37
1469,30,19,620,377.38,283.95
1470,30,20,668,416.99,180.59
1471,30,21,349,184.23,944.66
1472,30,22,680,228.99,954.38
1473,30,23,555,183.97,741.62
1474,30,24,437,226.64,944.59
1475,30,25,883,464.86,458.19
1476,30,26,704,446.37,966.28
1477,30,27,661,316.17,992.03
1478,30,28,771,157.49,613.04
1479,30,29,497,176.32,193.38
1480,30,30,616,308.36,939.97
1481,30,31,480,232.51,415.79
1482,30,32,429,304.64,473.81
1483,30,33,833,178.65,164.32
1484,30,34,740,286.47,387.85
1485,30,35,345,478.01,397.38
1486,30,36,547,345.88,566.34
1487,30,37,583,196.33,697.67
1488,30,38,358,155.34,793.1
1489,30,39,838,312.67,679.74
1490,31,40,372,334.71,861.07
1491,31,41,508,444.18,657.26
1492,31,42,612,446.03,844.41
1493,31,43,549,301.99,392.43
1494,31,44,812,239.14,624.21
1495,31,45,803,447.67,724.0
1496,31,46,573,170.27,358.82
1497,31,47,321,279.62,404.67
1498,31,48,622,255.18,825.41
1499,31,49,841,238.79,693.87
1500,31,50,717,334.45,460.5
1501,30,51,581,312.7369535005033,406.2762865189524
1502,51,14,701,316.8510754835943,709.5915630265195
1503,7,52,321,488.7148288070354,822.7509764391915
1504,52,48,835,456.64309093133573,781.9469427988838
1505,13,53,996,419.567997369137,349.17944078619735
1506,53,4,134,474.6086294030407,401.315078022237
1507,8,54,618,443.49299812238246,585.2854291396402
1508,54,38,271,338.9070066336968,792.3312835534313
1509,10,55,984,427.20946846782533,541.0758810656547
1510,55,37,798,420.862596448064,576.539002923949
1511,5,56,659,465.91254313661,725.6332930946317
1512,56,35,215,393.75797610135817,723.3812378213889
1513,29,57,514,328.39885187041693,482.54511829631747
1514,57,23,949,381.5556068812325,831.828217176085
1515,15,58,178,492.2833239284099,707.4975409917377
1516,58,36,346,354.11185129759826,449.2750732435062
1517,15,59,460,326.45758953020766,886.5539762070259
1518,59,32,355,302.14305953907177,626.5544022091506
1519,1,60,645,373.82723876184093,514.3154003958269
1520,60,29,197,333.4919489035977,577.5561282630919
1521,23,61,803,401.5515676377138,383.022956832334
1522,61,8,446,349.99457817376594,344.0184404757616
1523,14,62,700,419.0732740313745,549.0873923956474
1524,62,21,544,457.0127842092862,417.4275840597894
1525,16,63,405,429.7494227790036,551.3818642677146
1526,63,17,947,351.32944143721915,751.2685996181849
1527,21,64,581,449.2725768626483,486.94304374933733
1528,64,25,424,351.9206567416957,300.9862542674698
1529,19,65,716,414.1522961918147,587.2229147793134
1530,65,42,796,321.0810571912334,632.2940643802353
1531,22,66,931,356.2785964344326,793.3368675462063
1532,66,29,521,446.5718374663662,825.7154869617336
1533,7,67,994,386.1071641826074,371.4844031976289
1534,67,4,224,369.766381491726,524.8949546099986
1535,1,68,383,346.89989553481877,749.6274100344936
1536,68,6,417,346.5456697831104,332.29831494507545
1537,10,69,571,307.79156926969284,535.086536770303
1538,69,18,793,368.24888995154413,566.5100441270199
1539,7,70,288,401.77881401397605,816.8674116127945
1540,70,23,281,301.98213909823073,766.8277838899195
1541,26,71,807,497.7681082607326,589.9392455252611
1542,71,42,874,450.9138722411473,449.16293076798377
1543,1,72,167,498.4271278957166,814.5183646511542
1544,72,43,896,441.2743993619992,507.34775152248784
1545,27,73,530,380.6961938053999,440.8526530349828
1546,73,6,227,480.8270705156381,341.18919968872336
1547,8,74,164,490.2793723958212,382.2125460217924
1548,74,47,182,385.63103460602395,336.8550775558996
1549,28,75,710,372.6545592797799,563.1885001476329
1550,75,11,311,461.57312913679624,742.4459665871677
1551,10,76,709,467.99955212086866,503.5937013934266
1552,76,18,858,498.7567950756344,488.7773453611193
1553,23,77,306,456.6322861847394,373.49871717959354
1554,77,19,668,314.1071275185913,845.6577022115259
1555,29,78,996,464.2500309119408,626.7785226642815
1556,78,37,420,491.0896382876135,448.1767001951355
1557,21,79,627,333.76200115691285,812.3657292851117
1558,79,40,637,402.3560913138961,761.665547652934
1559,10,80,803,481.84042724129745,791.774921728587
1560,80,23,490,339.8439371674153,470.5105774270372
1561,15,81,261,375.41078620033977,535.9924022311133
1562,81,14,115,331.97595267328825,714.7479982715936
1563,10,82,533,362.0616964209095,602.0070783636925
1564,82,6,249,447.8938466477455,687.3206138463133
1565,22,83,850,409.40906912311556,352.46790107993127
1566,83,18,144,337.19230151148355,870.4911959498588
1567,13,84,490,352.1837159300336,881.7695633426027
1568,84,33,647,335.8189878656363,535.3306760601241
1569,25,85,168,328.23981270743695,758.1095062009274
1570,85,33,947,496.2515154782553,528.9698994654809
1571,14,86,253,453.5939956123663,677.13984038837
