ID_Tuberia,ID_Nodo_Inicio,ID_Nodo_Final,Longitud_(km),Costo_de_energia,Flujo_Necesario_(m3),Mano_de_obra,Material,Costo_de_Operacion
423,9,24,62.7,2643.07,2010.74,14692.23,TD,152224.036
424,9,25,15,2803.42,3679.26,15457.23,TP,105909.733
425,9,26,19,2246.19,2641.68,7386.53,TD,64256.558
426,9,27,44.3,2772.2,3260.17,17010.24,TC,186321.283
427,9,28,84.8,2137.43,1708.54,11681.29,TC,173888.589
428,9,29,78.7,2183.76,4374.99,7423.14,TD,358372.497
429,9,30,39,2044.15,2095.5,12857.35,TD,104340.41
430,9,31,28.3,2604.03,2218.27,17535.08,TD,93437.199
431,9,32,46.9,2255.2,3295.17,7336.98,TD,168537.841
432,9,33,71.8,2888.46,4138.27,6969.94,TD,311168.15
433,9,34,39.2,2544.63,2395.64,11083.48,TD,114187.286
434,9,35,44,2437.09,2941.75,7043.71,TP,153709.591
435,9,36,30.6,2195.78,3573.77,17336.76,TD,139291.958
436,9,37,21.1,2991.16,3764.33,8353.01,TP,108312.854
437,9,38,63.6,2923.73,2960.73,9443.4,TC,212945.978
438,9,39,39.4,2388.52,3003.19,16504.02,TD,147120.638
439,9,40,12.8,2554.28,3177.74,9192.19,TP,71725.141
440,9,41,91.9,2806.06,944.41,17367.1,TD,117384.699
441,9,42,29.2,2223.46,4111.15,14556.2,TP,167393.26
442,9,43,40.4,2904.88,3267.73,13322.19,TD,156236.676
443,9,44,16.6,2429.75,3003.22,15834.54,TD,77618.466
444,9,45,33.9,2929.79,3873.89,17784.56,TD,162709.957
445,9,46,51.7,2164.71,3945.55,13611.78,TP,248346.163
446,9,47,18.5,2330.3,2885.88,15657.24,TP,104256.524
447,9,48,31.1,2045.18,3684.53,10440.27,TP,148998.9
448,9,49,49.1,2535.98,1814.91,13857.16,TD,113819.517
449,10,50,17.5,2650.3,1874.29,15222.74,TD,59806.759
450,10,1,17.7,2986.74,3437.72,9233.15,TP,92457.149
451,10,2,75.3,2469.89,1795.82,8574.38,TP,164275.714
452,10,3,63.1,2938.61,3752.99,10199.74,TP,271371.473
453,10,4,38,2689.02,998.8,10506.44,TC,64808.232
454,10,5,19.6,2221.29,3936.6,8469.5,TP,105634.1
455,10,6,97.3,2038.64,3645.76,8831.24,TP,384147.932
456,10,7,16.6,2921.75,4303.16,13558.79,TC,105539.423
457,10,8,68.1,2469.15,1581.2,12096.98,TD,129504.038
458,10,9,42.5,2458.96,3537.21,14065.43,TC,185140.874
459,10,10,69.1,2721.2,4424.69,14423.96,TC,341642.387
460,10,11,98.2,2749.57,1147.76,15264.85,TP,162780.637
461,10,12,87.5,2412.68,2657.81,7518.48,TP,258278.343
462,10,13,23.4,2451.88,2160.78,15133.09,TP,99926.711
463,10,14,67,2685.17,3073.44,9589.64,TP,238333.534
464,10,15,13.4,2580.88,986.15,15674.74,TD,40874.874
465,10,16,76.7,2448.18,3820.36,11094.06,TD,313220.288
466,10,17,12.7,2350.2,1443.04,17168.37,TD,48146.2
467,10,18,35.9,2273.27,2995.48,13256.96,TP,150907.578
468,10,19,66.3,2240.11,2111.33,9053.51,TP,170287.17
469,10,20,83.2,2667.81,4093.54,14981.74,TP,389693.732
470,10,21,58.6,2058.66,3135.96,18927.14,TP,244500.05
471,10,22,48.2,2199.31,2730.09,18588.39,TP,191413.657
472,10,23,48.4,2835.48,2609.69,6531.01,TP,149390.607
473,10,24,25.4,2587.77,1641.58,11475.51,TD,62644.718
474,10,25,73,2936.61,1767.73,10153.41,TC,155333.743
475,10,26,94.3,2980.7,3907.47,13777.96,TC,403144.429
476,10,27,36.1,2215.09,2646.56,17982.82,TC,139116.392
477,10,28,62.1,2132.88,3652.86,7960.86,TP,253654.152
478,10,29,30.7,2134.47,4250.64,17081.39,TC,171916.315
479,10,30,77.8,2864.69,2837.66,9122.54,TC,244616.48
480,10,31,87.1,2152.79,2061.07,17138.52,TP,234801.399
481,10,32,97.9,2406.82,3816.26,18524.69,TP,433445.213
482,10,33,28.8,2154.64,3015.99,13123.89,TC,119200.099
483,10,34,49.4,2723.69,2103.45,8641.1,TP,133421.53
484,10,35,60.7,2537.77,3534.72,8231.37,TP,242612.521
485,10,36,73.6,2871.13,3184.52,13757.4,TC,268893.822
486,10,37,89.8,2250.37,2288.37,10445.2,TD,224458.316
487,10,38,97.5,2827.62,2402.69,18651,TD,266931.495
488,10,39,13.1,2145.55,4495.74,14320.05,TP,105431.899
489,10,40,19.1,2203.72,2973.53,9870.28,TP,89596.011
490,10,41,88.4,2268.15,3986.48,10978.68,TD,372238.87
491,10,42,93.5,2409.75,3001.86,7943.3,TC,301353.25
492,10,43,61.3,2621.09,958.94,17628.11,TP,116051.253
493,10,44,18,2816.22,2437.67,15566.37,TC,82496.931
494,10,45,66.2,2061.95,2082.87,14553.95,TP,185065.189
495,10,46,95.1,2812.08,4372.93,16465.14,TC,456547.545
496,10,47,59.5,2886.56,2509.94,8231.29,TC,171159.957
497,10,48,82.3,2363.07,3210.24,13416.03,TD,288031.47
498,10,49,83.3,2402.93,4438.96,8800.84,TD,386249.642
499,11,50,44.2,2160.06,2984.71,14111.51,TC,166540.715
500,11,1,91,2463.95,3744.8,9682.7,TP,373257.12
501,11,2,18.2,2027.35,994.45,16561.49,TP,71466.959
502,11,3,59.8,2965.59,3142.93,18356.62,TD,220283.396
503,11,4,13.3,2896.69,4492.42,11815.76,TC,89822.124
504,11,5,15.3,2977.96,3728.18,10987.77,TC,85290.985
505,11,6,27.1,2302.52,3044.8,17306.26,TP,138466.006
506,11,7,74.8,2375.53,2593.77,14497.77,TD,219585.958
507,11,8,22.8,2975.26,1457.14,11008.11,TP,70323.193
508,11,9,40.3,2617.39,1182.63,7314.77,TP,72953.166
509,11,10,11.9,2965.02,2049.79,16176.79,TC,64564.138
510,11,11,13.1,2627.55,982.19,8969.56,TD,29845.535
511,11,12,85.9,2328.81,3428.13,18767.54,TP,354984.551
512,11,13,47.5,2536.32,2956.09,18941.82,TD,173257.507
513,11,14,17.8,2291.38,1842.82,15646.39,TP,83597.385
514,11,15,67.1,2811.54,4108.98,11900.05,TC,305894.213
515,11,16,86.7,2994.16,2445.27,8958.78,TP,242771.287
516,11,17,27.5,2545.06,3133.72,18408.81,TC,131062.623
517,11,18,68.5,2557.86,1077.26,13310.72,TC,106964.826
518,11,19,54.2,2867.68,2787.75,17135.23,TD,181380.098
519,11,20,16.9,2456.26,2406.98,15811.37,TC,79500.373
520,11,21,86.6,2769.94,3654.84,14801.42,TP,365163.486
521,11,22,67.6,2070.71,3153.43,8423.59,TP,241355.707
522,11,23,59.8,2450.72,3569.72,15896.22,TP,265198.258
523,11,24,57.9,2535.08,1168.67,13438.32,TD,91702.385
524,11,25,60.3,2256.82,4416.93,7223.51,TD,280155.315
525,11,26,39.5,2144.58,2519.54,16247.72,TD,127662.762
526,11,27,83.7,2053.26,1913.77,8785.78,TC,182443.103
527,11,28,89.5,2669.83,4379,8327.32,TP,420405.022
528,11,29,58.3,2181.38,1405.77,15947.86,TC,120817.849
529,11,30,12.8,2689.16,3148.73,10138.72,TC,66311.96
530,11,31,28.9,2617.44,1763.82,6980.27,TP,75230.675
531,11,32,38.1,2300.51,1208.5,11684.33,TP,84565.783
532,11,33,88.1,2284.33,3754.49,10450.25,TC,357090.474
533,11,34,41,2935.4,3557.26,10076.09,TC,171958.067
534,11,35,67.1,2722.15,2416.61,16154.41,TD,190723.737
535,11,36,37.4,2015.8,2664.02,17974.8,TP,157372.028
536,11,37,71.8,2546.11,2735.41,17199.3,TC,238506.938
537,11,38,97.1,2310.2,3107.85,13487.62,TP,345894.057
538,11,39,36.1,2194.06,4468.35,10313.16,TP,195472.291
539,11,40,34.6,2470.49,1717.67,17964.1,TC,103219.302
540,11,41,85.7,2029.6,3935.85,18442.59,TD,368840.089
541,11,42,91.9,2206.59,2225.29,8016.6,TC,225148.921
542,11,43,35.3,2811.63,1064.17,15070.33,TC,75038.59
543,11,44,22.2,2149.81,1244.61,11833.4,TP,66463.692
544,11,45,39.3,2880.2,2189.93,10306.8,TP,120895.529
545,11,46,99.5,2854.08,1630.86,11920.63,TP,202078.603
546,11,47,83.7,2155.05,3327.58,7899.66,TC,298842.714
547,11,48,75.3,2229.13,1105.54,8960.01,TD,99812.308
548,11,49,67.3,2960.37,1809.13,9034.53,TD,139170.067
549,12,50,25.9,2778.31,1645.76,17800.06,TC,86343.632
550,12,1,22.6,2943.01,2390.17,10211.84,TD,73299.796
551,12,2,54.9,2565.29,2598.94,17572.3,TD,173362.776
552,12,3,45.1,2918.64,1127.38,17739.29,TP,108755.277
553,12,4,42.4,2816.31,3516.17,9930.45,TP,182686.313
554,12,5,28.8,2448.79,3625.64,12951.99,TP,147018.391
555,12,6,94.2,2671.14,2442.17,14887.57,TD,256543.666
556,12,7,46,2484.45,1970.95,18027.72,TD,121992.502
557,12,8,27.7,2054.16,1734.47,15133.94,TP,97014.193
558,12,9,49.9,2842.95,1775.96,14434.05,TD,114557.834
559,12,10,96.9,2357.75,3547.65,11210.46,TD,364061.771
560,12,11,52.5,2555.57,3447.2,12197.05,TC,211586.785
561,12,12,83.3,2858.27,1841.14,11464.79,TD,174568.896
562,12,13,13.2,2128.45,3919.99,11162.97,TD,71733.07
563,12,14,38.9,2343.46,1438.46,9386.06,TC,79887.492
564,12,15,71.5,2387.61,1161.76,9616.88,TP,115265.778
565,12,16,32.6,2710.58,1243.8,17943.78,TC,84529.154
566,12,17,43.5,2291.47,2661.4,9475.18,TD,133222.658
567,12,18,65.7,2499.25,2899.91,10713.29,TC,217663.904
568,12,19,38.8,2837.35,2200.83,11596.62,TC,114901.78
569,12,20,28.6,2271.41,1584.91,17867.87,TD,76188.428
570,12,21,64.7,2546.08,3578.27,15798.92,TP,283036.801
571,12,22,98.3,2744.9,3633.27,18085.75,TC,401492.566
572,12,23,39.5,2182.75,1941.96,10510.37,TC,103064.021
573,12,24,69.1,2433.73,2100.27,15719.5,TD,172713.587
574,12,25,60.5,2697.98,3659.26,8942.9,TP,251806.2
575,12,26,90,2343.31,2859.08,14273.52,TC,292489.606
576,12,27,48.6,2341.97,1172.91,7701.86,TD,71668.372
577,12,28,95.1,2492.9,3795.55,8089.01,TP,388525.636
578,12,29,58,2948.12,4310.64,13485.9,TC,283982.81
579,12,30,97,2593.75,3961.65,17962.5,TD,415613.8
580,12,31,23.9,2393.8,3907.17,16463.24,TP,146811.207
581,12,32,25.9,2701.7,908.82,16383.9,TP,77030.228
582,12,33,63.5,2531.09,936.89,12659.46,TP,101267.931
583,12,34,60.9,2126.57,3579.79,13536.71,TP,262099.582
584,12,35,36.3,2085.66,3505.21,11241.75,TD,147311.583
585,12,36,24.8,2650.88,4437.81,14893.21,TC,146962.951
586,12,37,50.2,2164.28,3014.2,6527.24,TP,173711.564
587,12,38,18.8,2570.24,3027.68,8901.93,TP,87086.607
588,12,39,42.6,2104.07,1538.67,14509.1,TD,90865.972
589,12,40,92.5,2762.27,920.21,8934.1,TD,102176.255
590,12,41,97.4,2362.42,2669.72,12098.06,TC,290218.686
591,12,42,73.8,2242.99,3393.56,6523.99,TP,272912.087
592,12,43,50.3,2113.67,4067.88,8641.88,TC,226604.358
593,12,44,68.8,2404.95,2445.88,11370.92,TD,188874.966
594,12,45,16.7,2586.88,2903.04,7425.65,TD,62948.688
595,12,46,64.9,2899.56,4466.39,7838.51,TP,317067.652
596,12,47,41.8,2345.9,2343.88,12128.19,TP,137917.473
597,12,48,35.4,2199.68,2036.97,7350.78,TC,91215.212
598,12,49,50,2282.9,3505.94,13592.68,TP,219717.208
599,13,50,76.3,2399.52,2059.06,15749.91,TD,184705.654
600,13,1,41.8,2674.41,2751.67,9413.32,TC,139344.852
601,13,2,45.8,2603.63,2553.32,9606.3,TC,141640.176
602,13,3,99.2,2768.72,1455.43,7958.95,TP,171820.121
603,13,4,11.6,2417.41,2404.25,13484.93,TP,72109.993
604,13,5,59.9,2422.24,1107.18,16466.78,TD,95089.17
605,13,6,90.4,2342.75,1450.86,11819.68,TC,160685.758
606,13,7,72.4,2771.59,3210.75,10145.21,TD,251462.226
607,13,8,33.9,2330.53,3230.65,6852.09,TD,122812.909
608,13,9,74.8,2237.59,1311.36,15316.28,TC,135554.762
609,13,10,35.7,2368.27,3916.52,8657.07,TD,156039.346
610,13,11,14.3,2435.01,1832.42,14741.3,TP,74336.646
611,13,12,30.5,2883.62,3087.71,17410.93,TD,124916.263
612,13,13,79.7,2517.28,2434.13,8376.7,TP,222485.211
613,13,14,21.7,2767.41,2921.36,7416.81,TD,78027.818
614,13,15,37.1,2417.17,2024.22,17936.85,TC,118770.487
615,13,16,53.3,2501.8,4176.57,8481.17,TP,251404.608
616,13,17,96.9,2101.86,4252.29,9787.26,TC,436659.459
617,13,18,57.2,2194.06,1089.99,7044.72,TC,80744.344
618,13,19,33,2981.93,2026.76,12074.2,TP,107295.03
619,13,20,26.6,2896.3,2091.25,12721.97,TD,78878.702
620,13,21,65.9,2505.04,3553.56,10177.81,TP,268235.855
621,13,22,53.5,2985.48,2026.21,12516.75,TP,150189.64
622,13,23,20.7,2872.01,1030.04,7490.68,TP,47414.946
623,13,24,46.7,2229.21,3443.18,6657.63,TD,173677.924
624,13,25,55.8,2731.81,3772.96,13681.04,TP,255674.202
625,13,26,97.4,2055.68,1537.86,13846.54,TD,173997.708
626,13,27,19.4,2385.8,1643.79,11188.59,TD,52177.07
627,13,28,74.1,2068.86,3630.91,10674.6,TP,304210.551
628,13,29,25,2692.07,3822.4,15386.35,TD,122870.23
629,13,30,72.3,2272.75,2495.17,18064.73,TD,211577.109
630,13,31,21.3,2400.9,1643.11,15976.38,TP,86925.921
631,13,32,85.9,2064.26,1850.71,12344.52,TC,189432.645
632,13,33,20.1,2751.52,3495.44,15579.64,TC,108843.036
633,13,34,42.3,2141.43,3408.47,8936.12,TP,174021.683
634,13,35,76,2168.28,1758.01,15741.45,TD,160963.36
635,13,36,56.5,2546.11,1921.07,18814.93,TP,169412.848
636,13,37,55.9,2363.35,1262.57,7160.93,TC,89411.152
637,13,38,10.4,2547,3458.85,17086.56,TD,65857.536
638,13,39,46.6,2012.98,1031.51,11719.02,TC,77035.092
639,13,40,84.2,2285.14,1310.85,7336.36,TP,135401.426
640,13,41,50.6,2870.9,3084.57,9982.67,TP,189896.419
641,13,42,29.2,2982.54,3276.9,7071.45,TP,120589.515
642,13,43,84.3,2702.49,3680.37,8689.14,TD,326860.305
643,13,44,33.5,2406.86,998.76,9542.31,TP,65446.481
644,13,45,94.3,2663.11,2133.93,8021.28,TP,228758.677
645,13,46,36.7,2796.3,1531.04,17859.43,TC,100062.157
646,13,47,41.5,2931.1,1983.03,6687.45,TD,95926.765
647,13,48,62.5,2587.4,1796.24,14044.35,TP,158389.885
648,13,49,39.5,2501.24,2804.5,13560.57,TD,134975.902
649,14,50,42.3,2376.17,3881.99,10363.14,TD,183165.371
650,14,1,48.4,2579.97,2080.27,11245.48,TC,129129.642
651,14,2,92.3,2204.73,1889.5,17030.97,TC,215776.811
652,14,3,58.2,2545.82,3314.6,8937.52,TD,209755.572
653,14,4,29.1,2974.38,1636.21,6829.97,TP,71760.998
654,14,5,32.4,2042.86,3012.82,17917.04,TC,140867.42
655,14,6,81.1,2798.54,3972.77,14889.09,TD,348812.731
656,14,7,57.2,2269.03,2464.56,17660.62,TD,171498.854
657,14,8,98,2276.2,2563.34,14450.6,TD,276604.48
658,14,9,99.2,2933.62,1353.04,7954.57,TP,161814.355
659,14,10,79,2147.77,3584.74,12975.98,TC,315186.984
660,14,11,39.7,2947.54,1955.08,6922.21,TD,91639.752
661,14,12,82.5,2826.93,3767.19,10366.66,TP,345756.751
662,14,13,33.9,2430.45,2574.21,6952.44,TP,111248.733
663,14,14,41.2,2736.18,942.53,6925.89,TC,57497.963
664,14,15,62.1,2327.35,2007.13,12494.11,TC,155706.576
665,14,16,44.9,2198.24,1398.11,11270.84,TP,99912.983
666,14,17,95.4,2915.17,4267.94,10881.58,TP,443809.544
667,14,18,53,2005.37,2431.43,9152.85,TD,145515.72
668,14,19,96.4,2437.52,4290.89,8237.61,TC,435025.819
669,14,20,81.7,2108.48,1782.92,8266.79,TP,173400.093
670,14,21,57.5,2245.59,3787.87,7214.21,TP,242412.166
671,14,22,78.3,2668.23,1308.65,10896.45,TD,122569.845
672,14,23,18.4,2765.59,2083.68,8843.19,TP,68519.191
673,14,24,47.4,2482.9,3134.49,9619.04,TD,166448.19
674,14,25,29.9,2485.64,3409.92,10903.44,TC,129520.16
675,14,26,34.4,2480.14,4005.43,15026.45,TC,174827.767
676,14,27,27,2566.78,3104.1,13214.37,TP,127342.027
677,14,28,79.5,2081.97,1306.88,10462.28,TP,138411.998
678,14,29,29.4,2199.85,1307.98,14072.42,TP,84278.964
679,14,30,29.6,2250.79,4087.18,18363.56,TC,165467.506
680,14,31,90.5,2151.52,3120.17,17747.23,TD,312922.473
681,14,32,91.6,2961.61,2114.52,17061.93,TP,249543.625
682,14,33,33.9,2821.06,1307.08,8185,TP,72504.572
683,14,34,72.5,2204.2,2840.03,15440.48,TD,232811.143
684,14,35,51.7,2672.86,3974.67,12836.75,TC,237687.824
685,14,36,25.2,2329.56,2136.95,18742.26,TD,86168.316
686,14,37,65.3,2780.82,1988.22,16115.41,TD,158396.242
687,14,38,42.8,2499.11,2473.46,17794.61,TP,163526.489
688,14,39,18.2,2534.12,3730.84,7864.52,TD,83018.64
689,14,40,21.1,2883.62,2400.37,11685.37,TD,72228.019
690,14,41,47.9,2584.71,1517.17,10552.51,TD,92141.169
691,14,42,25.9,2430.78,901.36,17929.27,TD,54462.836
692,14,43,66.3,2257.88,1783.18,13992.88,TP,163860.642
693,14,44,30.6,2980.75,1090.53,13452.84,TP,78054.772
694,14,45,87.5,2065.36,1094.46,7934.03,TP,122426.103
695,14,46,79.8,2236.86,2226.72,18851.79,TC,223288.233
696,14,47,99.8,2942.73,4431.69,11949.87,TP,482269.989
697,14,48,16.4,2776.92,3097.14,7802.48,TP,77757.704
698,14,49,87.3,2562.84,4436.01,13863.63,TC,421712.862
699,15,50,89.3,2526.26,1211.64,17675.46,TC,151379.27
700,15,1,68.3,2926.39,2089.95,12814.78,TC,175143.969
701,15,2,87.3,2327.28,4209.84,6649.63,TC,385140.461
702,15,3,95.8,2590.31,4124.51,7570.42,TC,415130.334
703,15,4,10.5,2149.59,2709.35,9528.58,TC,52513.499
704,15,5,81.4,2429.47,3805.95,16695.31,TP,363989.261
705,15,6,84.6,2633.97,1552.71,9981.61,TC,156950.939
706,15,7,48.9,2934.43,3535.17,14532.11,TC,209228.096
707,15,8,74.9,2885.99,4081.75,16009.69,TC,345431.352
708,15,9,29.3,2674.81,1882.68,16626.86,TD,84440.31
709,15,10,98.4,2396.9,2254.1,7034,TC,240378.54
710,15,11,89.4,2971.93,3551.52,16837.47,TC,359203.999
711,15,12,59.5,2192.23,2271.82,10369.6,TD,153956.88
712,15,13,25.4,2250.86,3126.78,14608.52,TC,115270.668
713,15,14,20.2,2176.04,4477.43,11040.67,TC,118013.667
714,15,15,75.8,2365.5,1708.77,8106.02,TD,144859.898
715,15,16,30.7,2766.1,3924.45,9004.4,TP,151160.355
716,15,17,94.4,2566.98,4400.55,8413.23,TC,437329.329
717,15,18,47.3,2782.9,3957.07,18399.04,TD,219390.775
718,15,19,13.5,2097.17,4078.09,11699.33,TP,93419.308
719,15,20,56.6,2725.02,4198.2,7130.23,TP,262446.853
720,15,21,42.8,2751.73,1087.93,8565.59,TP,75868.463
721,15,22,27.8,2454.6,3351.63,8504.69,TC,115190.701
722,15,23,56.8,2165.99,3814.03,13695.37,TC,250302.245
723,15,24,75.5,2077.3,977.8,7256.86,TD,87512.176
724,15,25,59.3,2949.14,4134.21,16993.94,TD,275298.097
725,15,26,81.2,2584.77,3298.5,12814.07,TP,310146.587
726,15,27,36.2,2679.54,2182.62,17437.14,TC,121795.806
727,15,28,92.5,2798.43,3383.62,14034.38,TC,348062.354
728,15,29,71.3,2516.53,3483.84,15045.25,TC,285518.397
729,15,30,56.8,2361.05,2161.21,7907.58,TD,137769.906
730,15,31,84.8,2561.53,2015.48,8276.51,TD,186716.65
731,15,32,57.1,2783.33,974.25,9360.64,TC,79942.477
732,15,33,69.7,2973.62,1632.79,8385.64,TC,136066.055
733,15,34,53.7,2132.54,939.37,18185.65,TP,108952.224
734,15,35,43.1,2709.08,4347.58,18362.39,TC,232323.275
735,15,36,89.1,2811.49,3172.71,15670.81,TP,334079.462
736,15,37,11.1,2978.17,2664.24,12711.8,TD,52890.114
737,15,38,33.8,2520.55,3023.99,16029.25,TP,154422.087
738,15,39,92.8,2828.72,3401.83,17679.78,TC,359182.038
739,15,40,34,2697.44,1163.69,7429.75,TC,59351.325
740,15,41,22.6,2985.93,1588.18,17643.51,TC,79458.871
741,15,42,22.6,2812.21,3792.44,13247.48,TP,129588.542
742,15,43,88.1,2885.44,1109.16,13393.22,TD,122031.588
743,15,44,37.4,2178.29,4170.6,15039.63,TD,182222.138
744,15,45,62.4,2079.68,1505.74,10936.23,TC,121191.185
745,15,46,22.1,2717.56,3670.58,11064,TC,109284.578
746,15,47,58.9,2625.78,3431.41,11686.8,TD,223434.709
747,15,48,81.1,2463.64,1568.78,12087.82,TC,157493.684
748,15,49,88.7,2500.38,1519.6,17852.02,TC,178348.546
749,16,50,38,2400.67,1090.7,16335.81,TC,81419.633
750,16,1,63,2156.53,2171.02,7235.47,TC,155572.371
751,16,2,41.1,2783.44,3146.29,17113.29,TD,159477.223
752,16,3,13,2250.22,4259.69,8840.2,TD,71770.51
753,16,4,57.1,2040.03,3016.96,7355.73,TD,186077.614
754,16,5,25.2,2099.37,2791.4,16426.18,TC,110222.864
755,16,6,42.9,2026.11,4023.73,12413.63,TP,213126.38
756,16,7,89.9,2817.2,4439.71,7494,TC,419183.329
757,16,8,53.9,2182.32,4124.54,16045,TC,261398.526
758,16,9,82,2009.35,3038.06,14116,TC,283597.07
759,16,10,18.1,2905.83,2090.2,14144.06,TP,84585.036
760,16,11,40.1,2477.45,1449.66,16843.98,TP,112825.154
761,16,12,61.5,2126.4,3260.79,15579.9,TP,250962.675
762,16,13,49,2669.59,1197.95,7027.33,TP,83153.863
763,16,14,82,2308.85,1896.33,10270.52,TD,174240.742
764,16,15,90.4,2030.9,4483.16,13728.25,TD,429273.764
765,16,16,89.3,2122.6,3480.67,18159.07,TC,354712.292
766,16,17,63.4,2194.21,3494.81,16943.79,TP,276290.913
767,16,18,57.3,2612.39,1945.12,12685.54,TD,134364.63
768,16,19,36.2,2059.76,1982.53,9513.57,TP,103319.413
769,16,20,51.7,2711.18,2661.89,12490.85,TP,179052.528
770,16,21,99.5,2149.6,3254.67,6603.91,TP,346461.386
771,16,22,50.1,2301.81,3797.55,14113.03,TC,225019.034
772,16,23,94.6,2046.26,2700.62,15120.08,TD,281717.04
773,16,24,63,2498.42,1624.78,16389.38,TP,155666.638
774,16,25,17.8,2669.42,2081.02,9432.92,TD,54804.248
775,16,26,18.9,2617.57,2281.68,9037.44,TC,66527.434
776,16,27,71,2457,3992.15,14840.89,TP,331906.409
777,16,28,79,2692.56,3923.38,17302.44,TC,352435.192
778,16,29,30,2112.68,3244.9,17950.43,TP,155106.013
779,16,30,16.9,2546.14,2390.05,13256.64,TD,64148.609
780,16,31,27.7,2657.61,1747.6,8519.8,TC,70661.67
781,16,32,46.8,2409.69,4203.92,17900.81,TC,240325.009
782,16,33,54.4,2005.26,3886.71,11756.67,TC,240482.625
783,16,34,54.6,2672.78,2240.1,12877.97,TD,145586.992
784,16,35,50.5,2909.31,1653.97,10705.79,TP,119622.744
785,16,36,44.6,2834.66,3643.13,16499.13,TP,216465.561
786,16,37,56.8,2777.93,4335.08,16265.06,TC,286420.112
787,16,38,21.4,2283.33,1985.24,11349.48,TC,70871.27
788,16,39,97.4,2973.24,2863.09,7088.05,TC,298140.721
789,16,40,68.7,2705.34,2622.5,13946.66,TC,214948.408
790,16,41,74.4,2888.61,1078.11,7715.5,TC,100845.644
791,16,42,39.2,2124.43,1901.72,16716.77,TD,103418.686
792,16,43,99.4,2986,1020.56,9988.48,TC,127403.168
793,16,44,32.5,2482.87,3236.3,10519.21,TC,131856.803
794,16,45,55.1,2665.86,4339.43,8553.43,TD,255453.941
795,16,46,19.2,2098.86,2743.81,13121.57,TP,95456.879
796,16,47,31.6,2146.98,2102.4,7603.03,TP,92152.213
797,16,48,33.7,2994.56,2057.33,17043.52,TC,111526.677
798,16,49,67.8,2761.44,2532.27,16240.27,TC,211801.967
799,17,50,23.9,2052.48,3863.16,9233.72,TC,115619.56
800,17,1,24.6,2389.07,3526.65,8577.76,TC,108873.508
801,17,2,69.3,2029.45,3652.16,10808.54,TD,272417.802
802,17,3,81.8,2171.95,1490.25,17231.94,TC,163707.862
803,17,4,41.4,2401.5,4134.72,7299.69,TP,196207.947
804,17,5,44.7,2562.71,3819.14,14449.41,TD,196397.324
805,17,6,68.2,2386.67,3251.57,16411.56,TP,275019.58
806,17,7,76.8,2780.77,1588.65,7532.42,TC,142113.656
807,17,8,36.2,2976.34,1211.63,8910.13,TC,67330.645
808,17,9,70.7,2329.17,4088.9,7433.74,TD,303308.384
809,17,10,53.8,2044.7,2256.57,16242.63,TP,173800.319
810,17,11,94.8,2293.95,1024.3,14257.18,TD,122209.078
811,17,12,87.6,2892.22,1677.01,18462.25,TC,192261.471
812,17,13,74.7,2244.7,2734.9,18184.43,TD,235636.818
813,17,14,30.2,2393.16,1908.96,13741.93,TD,82030.84
814,17,15,66.7,2242.21,4246.24,12200.74,TD,304987.602
815,17,16,74.1,2011.86,3009.23,17180.03,TC,264509.872
816,17,17,77.6,2850.13,912.66,17398.47,TC,113689.027
817,17,18,45.7,2209.1,3847.28,16127.23,TC,215122.425
818,17,19,55.5,2189.03,3510.78,14030.32,TD,219485.832
819,17,20,58.1,2672.58,2774.4,14968.54,TC,198292.862
820,17,21,34.9,2693.56,2375.66,13434.19,TC,116502.731
821,17,22,33.5,2347.84,4049.64,16896.87,TC,176873.581
822,17,23,35.2,2447.47,1703.53,11155.26,TP,96993.032
823,17,24,96.6,2227.5,967.35,16236.54,TC,133017.552
824,17,25,63.7,2344.85,3883.32,15009.88,TD,273728.142
825,17,26,94.4,2643.08,916.84,7659.8,TD,101448.456
826,17,27,62.2,2158.51,3263.8,14800.35,TC,239207.675
827,17,28,83.8,2720.47,3720.76,9452.31,TP,343822.319
828,17,29,53.6,2588.26,4043.35,7679.5,TC,236974.67
829,17,30,54.3,2380.65,2397.4,9950.48,TP,163405.958
830,17,31,25.8,2295.38,950.76,11169.92,TC,52515.804
831,17,32,77.9,2813.67,2650.84,10796.49,TC,234146.033
832,17,33,80.3,2006.31,2301.2,6897.76,TC,202657.518
833,17,34,53.7,2953.16,2681.05,14309.18,TP,191284.003
834,17,35,20.7,2581.53,2827.47,7229.31,TD,72677.055
835,17,36,23.6,2169.3,3878.05,16186.04,TC,130919.172
836,17,37,42.1,2357.53,3861.29,8412.17,TP,190995.566
837,17,38,42.8,2926.66,3362.93,11830.51,TP,183534.645
838,17,39,63.8,2952.03,1779.69,14840.31,TP,162501.213
839,17,40,50.9,2525.25,4005.68,9601.39,TP,236178.671
840,17,41,39.9,2242.86,4232.23,17203.06,TD,198633.733
841,17,42,35.8,2238.07,3438.55,12463.69,TC,154004.647
842,17,43,92.4,2389.58,3259.42,13622.58,TC,334891.922
843,17,44,44.4,2385.11,4465.47,15333.09,TP,248184.557
844,17,45,49,2793.01,3010.97,18537.84,TP,207797.844
845,17,46,49.3,2442.25,2761.71,8764.99,TC,158754.03
846,17,47,84.3,2437.7,2734.08,17612.29,TC,273428.911
